y,ti,fx,eps,x1,x2,x3,x4,id,train
-0.662059508,7,-0.663399966,0.001340459,-1.202115329,0.289234874,-0.541707452,0.443527727,270,train
-0.099020058,1,0.460454009,-0.559474067,-0.649074189,0.656565999,-1.285529335,-0.889614842,271,train
-0.552159055,2,-0.583468599,0.031309544,0.027300972,-0.572422462,-0.113172422,1.120344861,272,train
-0.443263919,5,1.123878248,-1.567142167,0.85546139,-0.139387377,-1.129014453,-0.259036101,273,train
1.77891893,5,1.368466798,0.410452132,0.172821926,1.80769138,-1.673040386,0.452896483,274,train
1.494112738,5,-0.079723089,1.573835827,0.316181143,-0.415567085,0.626876413,1.546139,275,train
-1.05671729,6,-0.479194707,-0.577522583,0.068010938,-1.478033121,0.776534212,0.467450485,276,train
-1.705878661,8,-0.51954732,-1.18633134,-0.83099361,-0.834258959,1.21038366,0.20765311,277,train
1.22172603,6,0.272448943,0.949277087,-0.577169107,0.006989944,-0.903926655,1.000379237,278,train
-0.431740382,6,0.407350741,-0.839091123,1.036093746,-1.193187517,-0.105531857,0.038767982,279,train
-0.041942343,4,-0.465000185,0.423057842,-1.086797191,-1.337554327,2.324207686,2.232140291,280,train
-2.46561748,1,-1.031140157,-1.434477323,0.51132607,-1.369508449,-0.691355736,0.993500359,281,train
1.500451829,6,0.788499174,0.711952655,-1.093339079,-0.375859492,-0.114385214,-0.813932442,282,train
2.072825595,4,1.087492455,0.98533314,0.983743741,-1.06574799,-0.516163352,0.884554802,283,train
2.113605413,5,0.887018513,1.2265869,0.731191435,-0.772411886,-0.130754139,0.931938663,284,train
-1.895401827,2,-1.083197738,-0.812204089,-1.242080304,1.530857806,0.15952867,0.099670022,285,train
-0.556863837,4,-0.087651079,-0.469212758,-0.579946664,-0.602994921,-1.225290109,-0.25309047,286,train
1.114886494,4,1.215776164,-0.100889669,-0.092196817,0.420252157,0.028768155,0.556175915,287,train
-0.812586887,1,-1.251143866,0.43855698,1.450969766,-1.253413154,-0.294116547,0.893714488,288,train
1.086366826,6,1.006750794,0.079616033,0.916197312,-0.721553859,-1.484438346,0.512122616,289,train
2.283327671,2,-1.037387654,3.320715325,-0.397020389,-0.1623448,-0.218016862,-1.19316824,290,train
-1.085512074,2,-0.360770401,-0.724741673,0.031247465,0.900049009,1.25902295,0.166356992,291,train
-0.71390322,2,-0.624250084,-0.089653136,-1.073434426,0.437024111,0.221849261,0.707708919,292,train
0.743920544,1,0.071932227,0.671988317,0.448235436,0.52722494,-0.695039998,-0.960256097,293,train
-1.653205245,3,0.849311386,-2.502516631,0.231786488,1.088288257,0.772903409,0.473260051,294,train
-0.442604052,5,0.615093311,-1.057697363,-2.704948115,-1.162269002,-0.149463066,0.28458786,295,train
-0.888784182,2,-0.707145968,-0.181638214,0.000776626,0.574683799,0.554139078,0.400411187,296,train
-0.635318325,8,-0.939009833,0.303691508,-0.417723748,-0.428126288,1.516305696,-0.808701378,297,train
-1.109930687,7,-0.121328617,-0.988602071,0.193857306,-1.080082319,-0.681414465,-0.265642867,298,train
-1.12624547,5,-0.108038212,-1.018207257,-0.101506269,0.986495924,1.070072593,1.124410994,299,train
2.339887444,4,1.17249298,1.167394464,1.878820198,1.720157977,0.599104073,-0.814166769,300,train
1.075952245,3,0.74142353,0.334528715,-1.457690084,-0.303876883,0.524818466,1.094242997,301,train
-0.487142094,8,-0.768037411,0.280895317,-0.981464864,-2.150884751,-0.075457469,-0.225802089,302,train
0.354681963,3,-0.586651264,0.941333227,1.542297289,0.035873065,0.298434578,-0.695657295,303,train
-2.067846193,7,-0.05251446,-2.015331732,1.486158577,-0.17038168,-0.494830103,-0.568699672,304,train
-1.653916723,3,-0.900549202,-0.75336752,0.03156307,-0.212995474,-0.45165955,-0.623469125,305,train
-1.058836558,8,-1.275806391,0.216969833,-0.626181835,0.865335101,0.024233418,-0.429435371,306,train
0.566657057,4,0.45598707,0.110669987,-1.492178627,-0.997394348,-0.074139474,-0.39021246,307,train
0.691133678,6,0.912901365,-0.221767686,-0.683334717,0.054758109,0.063661045,-1.048104854,308,train
-0.989080949,5,0.692809501,-1.68189045,1.71870353,-0.370476095,0.219695757,1.058348652,309,train
-1.634210935,5,-0.430489187,-1.203721748,-1.160505122,0.208135305,1.426574978,1.283003803,310,train
-0.20214315,3,-0.469669766,0.267526616,-1.288576845,-1.393938407,0.361676961,-1.062455182,311,train
-1.637143704,2,-1.160327903,-0.476815801,0.494309269,-1.043695975,-0.108948903,-0.691048411,312,train
-1.71728722,2,-1.257729627,-0.459557593,0.266648286,0.910095958,-0.405326792,-1.046041812,313,train
-3.043838311,8,-1.200550475,-1.843287836,0.553289032,0.411452536,-0.7757612,-0.290121708,314,train
0.512861116,8,-0.469860143,0.982721259,0.359123798,-2.067078442,0.97623092,0.528132469,315,train
1.183550849,4,-0.424083633,1.607634482,-0.75979944,-0.363054959,-0.694285379,-1.298803209,316,train
-1.702696622,2,-1.286269242,-0.41642738,0.213119726,0.098766689,-0.600975205,-0.261926188,317,train
1.958240437,3,1.064653583,0.893586854,0.370393887,0.586771228,0.689001656,0.944310232,318,train
-0.793922169,8,-1.318726635,0.524804466,0.618920183,1.052287777,-0.175745946,-0.836260111,319,train
1.274066966,6,0.275503456,0.99856351,-2.371926016,-1.770225469,-0.654525039,0.387257325,320,train
-1.319084072,7,-0.829611036,-0.489473036,-1.56959724,-0.920460857,1.112089771,0.746791217,321,train
-1.964533641,2,-1.238584191,-0.725949451,0.831831097,-0.399987231,0.050690253,-1.259226094,322,train
1.051077153,3,1.240501874,-0.189424721,0.673029294,-0.419398745,1.784701296,1.402713689,323,train
0.762831868,4,-0.000345117,0.763176985,0.375623167,0.381520052,-1.197037316,-0.150610375,324,train
0.277001754,3,0.855500275,-0.578498522,-1.849949814,-0.51252019,1.233038984,1.094288669,325,train
-0.416352777,5,0.010850252,-0.427203029,1.652088266,0.056599836,0.657311298,1.401047858,326,train
-0.497246377,8,0.003730404,-0.500976781,-1.145687923,0.561037326,1.295662488,1.005215423,327,train
1.608785753,3,1.897127501,-0.288341748,2.197441276,2.146129189,1.414711216,1.130293209,328,train
-3.659915917,3,-1.394063807,-2.26585211,1.088047525,1.632866944,-1.995952527,0.661377604,329,train
0.219165917,4,0.849094161,-0.629928244,0.004383335,0.304002057,-0.151692093,-0.055624113,330,train
0.645521905,7,0.266661425,0.37886048,-1.148322329,-0.328540677,-0.819354558,-0.722872506,331,train
0.022214386,3,-0.837536991,0.859751377,0.639297832,0.862871531,-0.518141336,-0.194285236,332,train
2.403063685,7,1.040679032,1.362384653,-0.75075993,-0.604677858,-1.427575507,-2.146210258,333,train
1.224273128,5,1.252875067,-0.028601939,0.15612983,3.310352826,0.161488468,-1.857885716,334,train
0.024875605,3,1.135665265,-1.11078966,0.225096819,0.154260447,0.517089841,1.411759806,335,train
0.996350216,5,0.830090386,0.166259831,0.960019633,-0.272412463,0.404581463,0.612268695,336,train
1.550729172,7,1.28066387,0.270065302,1.218241948,1.48073395,-1.707976477,-0.817127877,337,train
-1.437273525,2,-1.191116833,-0.246156692,0.608400189,0.696090994,-0.402602009,0.705928232,338,train
1.517178927,1,1.072979165,0.444199763,1.226236604,0.237349277,-1.678337698,-1.197113774,339,train
0.243572264,3,0.822923776,-0.579351512,0.891299047,1.63314796,0.964099839,0.125691555,340,train
-2.840401957,8,-1.003758608,-1.836643349,-0.722232098,-0.540292792,-1.095618858,0.38340653,341,train
0.320024349,4,0.655271188,-0.335246839,-0.694713509,-2.440991475,-0.315693806,0.596725353,342,train
-1.942796905,3,-1.404612012,-0.538184894,-0.125205248,1.340154579,-2.267881324,0.337357478,343,train
-1.742505111,6,-1.084781,-0.657724111,-0.862172583,1.474788385,1.102877459,0.872451788,344,train
-0.132376058,8,-0.668694255,0.536318197,-1.236987113,-2.235606474,0.048130298,0.331466573,345,train
0.880455127,5,0.58076433,0.299690797,0.190191701,-2.518719168,-0.410933699,1.34997448,346,train
-0.500459538,4,-0.947220703,0.446761166,0.308560009,2.961323081,-0.654844455,-1.605407823,347,train
-0.153479027,5,1.00056238,-1.154041407,-0.747078029,-0.320541681,-0.500517893,0.698810845,348,train
-0.706770585,5,0.973120851,-1.679891435,-1.361071118,0.410322174,-1.245003633,0.025801491,349,train
0.285230615,4,0.235620883,0.049609731,-1.470041066,-0.220298704,2.297563796,0.984406827,350,train
0.432555491,8,-0.803423383,1.235978874,-0.751612505,0.975398634,1.744199852,-0.528141379,351,train
1.604911861,6,0.82723625,0.777675611,0.515117928,-1.088867786,-1.704223586,-1.568638675,352,train
-3.531411075,2,-1.287522648,-2.243888427,0.790398793,1.880663132,1.098073955,-0.673377576,353,train
-1.358678429,1,-0.598260462,-0.760417967,0.816482148,0.030456253,1.001618185,-1.858436602,354,train
-1.218926122,6,-1.048688239,-0.170237883,-0.147435822,-0.801536081,1.086823503,1.38878356,355,train
1.217681559,2,0.215349555,1.002332005,-0.011491787,-0.676125486,0.76597379,1.380219363,356,train
-0.017080147,6,0.55796125,-0.575041397,-0.993887383,-1.794114749,-1.076125871,-2.271775963,357,train
-1.600594984,8,-1.09237321,-0.508221773,-0.828631717,0.479490316,0.152018552,0.304421909,358,train
-0.270551635,6,-0.771856944,0.501305309,-0.889983594,-0.483584962,1.313152331,0.498038378,359,train
-3.425995957,8,-1.282602956,-2.143393001,0.154050687,0.230050788,-0.057754199,0.159321944,360,train
1.12472801,3,0.752272744,0.372455265,-0.154181498,-0.298768805,-0.056795313,1.408755047,361,train
1.417229138,6,1.401280353,0.015948785,2.845804055,0.141683845,-0.738963284,-0.324590338,362,train
0.985901203,4,1.108129496,-0.122228293,1.23152417,2.129448637,1.233385491,1.347680526,363,train
-0.38418602,6,-0.031645625,-0.352540395,1.117615544,1.601645686,-0.101775386,0.606353136,364,train
2.323783033,3,1.028735182,1.295047851,0.707759757,0.413148131,1.131864551,0.408894204,365,train
0.587049719,3,0.817419754,-0.230370035,-0.849905346,0.681420924,-0.558222795,1.974587583,366,train
1.540408907,1,-0.487605797,2.028014704,-1.227574867,-0.090277896,1.547062828,1.119463973,367,train
0.421220864,7,0.099027223,0.32219364,0.390790729,-0.068665448,-0.597857354,-0.645308148,368,train
-1.038971864,3,-0.467321485,-0.571650379,0.494162935,-0.012561613,0.416311351,-0.744258714,369,train
-0.728566674,1,-1.033207911,0.304641237,0.88867273,0.635173238,-0.286475385,-0.055800496,370,train
2.594170402,6,0.896605632,1.69756477,-1.021941307,-1.139612377,-1.303498882,-1.072766906,371,train
-0.72378957,2,-0.711758698,-0.012030872,1.223665517,-1.537719262,-0.69095002,1.522414898,372,train
-1.023795487,5,-0.030866292,-0.992929195,1.114535845,-0.497566026,-1.741149496,-1.238336402,373,train
2.535452734,5,1.150497691,1.384955043,1.036271401,-0.289907496,-0.846393794,-0.493072322,374,train
-1.126250882,1,-0.700442497,-0.425808385,-0.580740341,-0.045625881,-0.083037827,-0.448235968,375,train
0.888302429,6,0.927570645,-0.039268215,-0.736138052,-0.718389447,0.091357298,-1.418463677,376,train
2.910696943,5,0.530543235,2.380153708,-0.798456431,0.125888355,-1.502334805,-0.672350225,377,train
0.483430289,6,0.040197352,0.443232938,-0.566921253,-2.237246807,-0.136101194,0.532056262,378,train
-0.417171435,1,-0.883042565,0.46587113,-0.165107708,-2.200774767,1.21183067,-0.135635412,379,train
2.197511209,2,1.568325891,0.629185318,1.851297699,0.282885364,2.775333059,1.423306109,380,train
-0.741052128,1,-1.036507982,0.295455854,-0.300049734,-1.08644334,0.164375078,0.775965925,381,train
-0.81770919,5,-0.39763089,-0.4200783,-0.519256679,1.237327512,-1.954366736,-1.462351756,382,train
1.330030343,5,1.119514535,0.210515808,0.994227526,0.300563807,1.490723197,-0.832465751,383,train
0.093340389,6,-0.163032479,0.256372868,-1.877790235,-1.632369456,0.872457789,-0.029295217,384,train
-0.076505598,7,-1.371640924,1.295135326,1.304477259,-0.326386508,1.33677678,-0.264802431,385,train
-1.144295479,2,-1.275141838,0.130846359,0.080702234,0.526311622,-0.848865459,-0.318107798,386,train
-1.706537901,1,-0.646863987,-1.059673914,0.780325068,0.489394985,-0.668510003,-0.163033069,387,train
-2.87460956,2,-0.995533805,-1.879075755,2.719947021,0.642216568,0.587845581,0.298881868,388,train
-2.258970884,8,-0.61432356,-1.644647324,-1.569784063,-0.71137205,-1.450342519,-0.067106792,389,train
0.247900858,5,0.622271893,-0.374371035,-1.113254039,-1.146821652,1.083167153,-0.226746896,390,train
-2.170196713,2,-1.210385326,-0.959811386,0.572213552,0.004423793,-1.253763868,-0.108691761,391,train
-1.567543104,3,-1.503340579,-0.064202524,0.406682507,1.259359192,-1.310566096,-0.90923791,392,train
-0.697342498,8,-0.884232053,0.186889555,0.218592936,-1.030836268,-0.48405904,-0.788933787,393,train
-0.416088506,1,-0.769147021,0.353058515,-1.465018229,-0.606364588,-0.72572306,0.702129794,394,train
-1.25195358,7,-0.380399494,-0.871554086,-0.518377447,0.052828946,1.595196879,1.771237424,395,train
-2.299520858,7,-1.248733187,-1.050787671,0.87113576,-0.831974421,1.006442633,0.222313271,396,train
1.872455717,1,1.375982968,0.496472749,0.629131115,0.203213137,-0.452530602,-3.652317429,397,train
0.326533553,2,-1.26581365,1.592347203,0.105937972,0.284714135,-0.533483705,0.279957044,398,train
0.605299704,5,1.115979772,-0.510680068,-0.074165507,-0.684821031,-0.162451869,-0.547491651,399,train
0.016466774,2,1.302347781,-1.285881007,-0.477800622,0.850503037,2.083008407,2.15117596,400,train
-0.657998832,3,-1.357033158,0.699034325,0.678134655,0.497346822,-1.224621599,-0.525914752,401,train
-0.122078559,4,0.893278294,-1.015356853,-0.723465149,-0.286962623,1.00660548,-0.829665467,402,train
-1.182642322,7,-0.771925656,-0.410716667,-1.003539236,-0.480543566,0.143395031,0.102047561,403,train
0.349370863,6,-0.341329987,0.69070085,0.143339221,-0.608654342,0.515676607,0.427818287,404,train
3.317601417,5,1.440811181,1.876790236,0.181437784,1.223007155,0.423455924,-0.577236415,405,train
-0.427827132,3,-0.574462611,0.146635479,-1.743890988,0.571075638,0.232388143,-0.8890626,406,train
-0.793951312,2,-1.10840022,0.314448908,-0.960700008,0.045626004,0.708665369,-1.33531412,407,train
0.6371232,5,-0.231182888,0.868306088,-0.958306235,0.034473433,1.500063618,0.905340412,408,train
-0.908311676,8,-0.834713946,-0.07359773,-0.765000995,-1.199162414,-0.997029682,1.574770546,409,train
-0.608466589,1,-1.252410072,0.643943483,-0.971986231,1.33559681,0.2271365,1.158049678,410,train
-0.473034545,2,-1.412927949,0.939893404,-0.117885705,1.586942509,-1.321933055,0.199996941,411,train
-1.051195277,2,-0.755565014,-0.295630263,-0.043881307,-2.539125923,-0.448526854,-0.985286029,412,train
0.519529349,5,1.306144008,-0.786614658,-0.366230346,0.742417529,-0.353305998,-0.110309721,413,train
0.280107196,5,-0.065732434,0.34583963,-1.906189278,0.037254681,1.225777491,0.953077247,414,train
-0.210593087,4,0.09679823,-0.307391317,-0.010733327,1.987516284,-1.431565055,0.183944003,415,train
-1.111588822,8,-0.739036731,-0.37255209,-0.488971208,-1.956310917,-0.291736056,-0.818677691,416,train
0.635286727,3,1.370194573,-0.734907846,-0.114895287,1.748858847,2.372244454,1.048351284,417,train
1.088111323,7,0.378564767,0.709546556,-2.034349599,-1.298235913,-1.170976061,-0.808957604,418,train
0.947535459,6,1.293442979,-0.34590752,1.357056673,0.523043762,-0.950014086,-0.172253673,419,train
-1.488546379,6,-0.982725836,-0.505820543,-0.981130579,-0.685276296,1.229329473,1.514189518,420,train
-0.499506693,7,-0.420412071,-0.079094623,0.827299185,1.459388022,-0.37640034,-0.32035988,421,train
-0.412084376,2,-0.926221567,0.514137192,0.142884728,-0.623141923,-0.861570049,-0.858801793,422,train
-0.9545006,2,-1.266229476,0.311728876,0.519772171,1.678488531,-0.964993306,-0.727463251,423,train
0.347379451,1,-0.652861124,1.000240575,0.769731425,-0.484434664,-1.301450102,0.573222231,424,train
-0.543497267,1,-0.411871755,-0.131625512,1.165769785,0.006097102,-0.029447905,-1.076924559,425,train
0.922636125,2,0.423164513,0.499471612,-0.238228415,0.98004043,0.551401711,1.796461886,426,train
-1.680285482,3,-0.792166301,-0.888119181,0.194950935,-0.061054977,-0.692919963,-0.134183303,427,train
0.072966157,3,-0.20942979,0.282395947,-0.77523492,-0.702712587,0.539577428,-0.620379261,428,train
-1.683448717,7,-0.479348053,-1.204100664,0.916541138,-0.065266213,0.319575535,-0.874467698,429,train
-0.441108919,2,-0.70255377,0.261444852,-0.969485968,-0.76796004,0.220130789,0.353039336,430,train
1.159329555,3,-0.62099284,1.780322395,-0.709933136,-2.442214143,-0.938511689,-0.320799334,431,train
3.151607722,5,1.622801016,1.528806705,2.508293556,0.246050407,-0.724445229,0.669602301,432,train
1.516414865,5,0.519134563,0.997280302,-0.482756873,0.056971278,0.859517476,0.485822271,433,train
-0.045955315,2,-1.01753984,0.971584525,0.470168061,-0.497935484,0.44985672,-0.13336947,434,train
-1.635780686,5,0.330503844,-1.96628453,1.106979143,-0.483948556,-0.105399325,-2.441018208,435,train
1.64752222,1,0.5564654,1.091056821,-1.263366079,-0.186782807,-0.927782041,-1.559265655,436,train
-0.148661714,4,-0.756078627,0.607416913,0.910318523,-1.080920996,-1.13083487,-1.280187121,437,train
1.634031478,3,-1.068003192,2.702034671,0.458895398,1.203742027,-1.249814407,0.237392312,438,train
-0.968732851,6,-0.769762707,-0.198970144,-0.464734021,-1.339151562,1.614154594,0.317072338,439,train
-1.019583138,1,0.378166645,-1.397749783,2.230626692,0.851747475,-0.349423484,-1.577322093,440,train
-1.509922457,1,-0.998466958,-0.511455499,-1.227448142,-0.202250815,0.757635564,-0.21973123,441,train
1.07586814,6,0.840721291,0.235146849,-0.43572828,-0.856051125,-0.436653137,-0.568431709,442,train
-0.045951685,2,-1.205757008,1.159805323,0.138571321,0.318678996,0.556697696,-0.553826426,443,train
0.173935506,6,1.040412607,-0.866477101,0.450055586,1.074558645,0.087233984,-0.854604981,444,train
0.829230086,4,1.334996341,-0.505766255,0.812733472,-0.00902495,0.150250664,1.379125453,445,train
0.113396078,7,0.167705048,-0.05430897,-0.578260154,-0.406657519,-1.140529163,-0.225456727,446,train
2.038484813,3,0.921767988,1.116716826,0.235079523,-0.907225635,1.248333274,0.49140274,447,train
-2.591725126,8,-1.394851481,-1.196873645,0.760871679,0.723607156,0.491958953,-0.171055996,448,train
-1.576019448,2,-1.238943886,-0.337075562,-0.158196921,0.199487811,0.446299135,-0.852665768,449,train
0.745570394,8,-0.517732749,1.263303143,-0.344984552,0.241534023,2.268265585,-0.663985386,450,train
-0.089731953,8,-0.394945692,0.305213739,-1.006453003,-1.50373943,1.036844175,0.501893646,451,train
-2.79391414,3,-1.04235947,-1.751554671,-0.907005955,-0.380816116,-0.113213756,-1.932849337,452,train
0.543567799,1,0.993194824,-0.449627025,-0.340013373,0.22123527,-1.638363334,-1.433408848,453,train
1.561974861,5,1.436340519,0.125634342,1.258435382,0.424827519,-0.684975386,-0.24007779,454,train
1.428658627,6,0.774984473,0.653674154,-0.502494858,0.092643143,-0.221129691,-0.440852356,455,train
2.910469417,2,-0.027514341,2.937983758,-1.957692614,-0.605776226,1.218374783,0.574252276,456,train
1.032507121,6,1.08636768,-0.053860559,-0.953095421,0.025478962,-0.690021246,-1.035290444,457,train
1.280377907,4,0.375323241,0.905054665,0.047164941,-0.295045191,0.149551567,-0.99391949,458,train
1.832944241,6,-0.286703078,2.119647319,-0.765030394,-0.707588341,-0.95605088,1.883389442,459,train
-0.13590755,4,0.846997883,-0.982905432,-0.25692004,-1.072765428,0.494546352,-0.33435213,460,train
-1.787954839,8,-0.913311309,-0.874643531,-0.572225085,0.027381313,0.236835115,0.621876819,461,train
-0.33051584,4,0.411647841,-0.74216368,-0.731415413,1.115641557,-0.085231119,-0.751002818,462,train
2.13056836,5,0.616623769,1.513944591,0.375134015,-0.291913492,0.61518661,0.639742672,463,train
0.509404176,7,-0.868961394,1.37836557,-0.483999592,0.648016923,-0.093397434,0.169870353,464,train
-2.221584359,7,-0.513889643,-1.707694716,0.598498189,-0.512510408,-0.096844883,-0.355262491,465,train
-0.909200569,8,-1.398626936,0.489426367,1.093370085,-0.113420629,0.282640092,-0.514451787,466,train
-1.311708066,4,-1.055050306,-0.25665776,0.42008796,0.104881196,-1.367166741,-1.443278858,467,train
0.81504571,4,1.253124462,-0.438078751,-0.289631092,0.385624239,-0.244096932,1.607235196,468,train
-0.880767817,8,-1.275398474,0.394630657,1.266803805,2.601211884,-0.357099088,1.431560486,469,train
-0.396140222,7,-0.730921274,0.334781052,-1.464886199,-0.023858578,-0.770681695,0.922670967,470,train
-0.84332986,3,-0.98450972,0.14117986,-0.288587496,-0.918458905,-1.792089705,-1.086519882,471,train
0.182312627,8,-0.658939524,0.841252151,-1.231228319,-0.687022946,0.179409158,0.90154187,472,train
-0.238697196,8,-0.463635807,0.224938611,0.499358027,-0.062955711,-1.040105307,-1.102122777,473,train
-0.569747597,6,-0.171548888,-0.398198709,-0.341523585,-1.008195398,-0.0779982,0.816097395,474,train
-1.514585216,2,-1.316338681,-0.198246534,-0.739258999,1.327385338,0.470658739,-1.425597091,475,train
0.787954026,5,1.073090586,-0.28513656,0.37434914,-0.682410732,-0.189250994,-0.991908477,476,train
-0.335991371,8,0.05172651,-0.387717881,0.374433688,-0.312397152,-1.608849117,-1.173658714,477,train
-2.142425851,7,-0.946801739,-1.195624112,-0.680134835,-1.112975617,0.012700767,0.992464865,478,train
-0.072269121,6,-0.860700029,0.788430908,-1.462975676,-0.908635374,1.385880504,1.214493911,479,train
1.857246534,4,1.479859632,0.377386902,1.06179864,0.546160065,-0.94635135,2.331807267,480,train
0.849957591,8,-0.148401426,0.998359016,0.843437469,2.152945374,-0.244913638,-2.333125287,481,train
-0.458173025,7,-0.420437017,-0.037736008,-1.778782544,-0.258647987,-0.691907953,0.313134208,482,train
-1.701033118,8,-1.426026277,-0.275006841,1.816632502,0.319880406,0.513247026,-1.425087894,483,train
-1.848368715,3,-1.129121368,-0.719247347,0.781916997,-1.29658514,-0.849472613,-0.985655156,484,train
-0.62821446,6,-1.036058384,0.407843923,-0.733545717,-0.617759403,0.916974435,1.894486991,485,train
1.124019798,4,1.054441806,0.069577992,1.012736453,1.893008197,-0.888105074,0.613240616,486,train
2.028606815,5,0.841402116,1.187204699,-1.481523732,-1.179289438,-0.313737195,-0.141116592,487,train
0.554348256,7,-0.794996868,1.349345124,-1.29237353,-0.849971324,0.907876033,-0.366793824,488,train
0.441197799,4,1.251206818,-0.810009019,-0.386587114,0.403312652,0.382263569,0.797276482,489,train
1.658649057,5,1.396563852,0.262085205,-0.012060808,1.198880839,0.514792252,-1.299111765,490,train
0.428165883,8,-0.752675934,1.180841818,0.064165937,-0.318979481,0.912919872,0.31136355,491,train
1.695251483,4,0.388150989,1.307100494,1.484351786,-0.734270213,-0.517022207,-0.369658885,492,train
0.439117003,5,0.69145049,-0.252333487,-0.222841928,-0.76864709,-0.840628312,-1.014061644,493,train
1.055828839,5,0.143075975,0.912752864,-0.754152665,0.33156531,0.422067204,1.454482156,494,train
0.702374033,7,-0.4028712,1.105245233,-0.725318022,1.230546007,-0.188453821,-0.440341557,495,train
-0.383113887,7,-1.348583422,0.965469535,1.500792468,0.363618337,0.738407197,-0.146296167,496,train
-1.0023936,8,-1.128631415,0.126237815,0.215235745,-0.991464124,-0.185177189,-0.101960181,497,train
0.158145086,4,0.8908306,-0.732685514,-0.151110484,0.355595144,0.403749524,-0.522849721,498,train
-1.297686657,4,1.169828989,-2.467515646,-0.336141431,-0.175954384,0.508497763,0.698772057,499,train
-0.750063383,6,0.433579657,-1.183643039,-1.269886743,0.883970762,1.280055196,-1.401023852,500,train
-0.390883459,4,0.244630202,-0.635513662,0.166704384,-0.025278831,-1.682858629,0.644792141,501,train
0.538527939,4,0.408478327,0.130049612,-0.664962807,-0.325077871,-0.45055303,-0.288019258,502,train
-1.418013623,2,-1.293402872,-0.124610751,0.583939122,2.226509864,0.83595037,-0.395219718,503,train
-0.539117516,8,-0.696747167,0.157629652,-1.882249867,0.246065517,-0.712053703,-0.772246031,504,train
1.287168509,5,1.519654522,-0.232486013,0.498036084,1.294958675,-0.442654521,0.115105104,505,train
3.123072122,4,0.77696006,2.346112062,0.786763596,0.200464481,-1.161389889,0.752969439,506,train
1.013357042,8,0.64835602,0.365001022,0.531462585,1.64358227,1.777384395,1.192266226,507,train
0.221118259,6,0.630426004,-0.409307745,0.47797642,-1.893083713,-0.465812862,-0.108333021,508,train
-0.340786932,8,0.017604413,-0.358391345,0.469778549,0.232650957,1.224766974,1.091687627,509,train
0.904483868,4,0.957815955,-0.053332087,-0.908025963,-0.41427678,1.311938754,0.508203807,510,train
0.944468183,4,1.157703432,-0.21323525,0.192243647,-0.765686384,-0.158319523,1.437159953,511,train
1.204427661,1,-0.403389153,1.607816814,0.13002361,-1.14767711,-0.739588429,-0.230431105,512,train
-2.659296746,7,-1.449308855,-1.209987892,0.676873013,0.645621198,-0.720080644,2.18620453,513,train
-0.979607464,8,-1.115481232,0.135873768,-0.685101907,0.666775639,-0.217832901,-0.729442895,514,train
1.31988745,5,0.869981349,0.449906101,1.09359583,-0.174252186,-1.095871513,-0.76742743,515,train
0.766777862,8,0.999013064,-0.232235202,0.52122392,-0.37531187,0.940759093,2.797759404,516,train
-2.049503866,6,-0.907633807,-1.141870059,0.045378471,-0.102395357,0.535901872,1.248598682,517,train
1.437946467,3,0.745953892,0.691992575,0.454417544,-1.024074725,0.774789174,0.586244767,518,train
1.133546521,5,1.375473787,-0.241927266,0.507782647,0.330532796,-0.313501508,-0.199847761,519,train
-3.636739598,1,-1.35697417,-2.279765428,0.733874605,0.631884532,-0.413387149,0.749618682,520,train
1.577805733,4,-0.602346875,2.180152607,-1.86686912,-0.039187218,-2.002325037,-0.431193297,521,train
-0.548153642,7,-1.009808684,0.461655042,0.508158488,1.516420801,0.909076854,1.857697853,522,train
0.39849496,7,-0.833935434,1.232430393,-0.890849396,-0.645439084,-1.066108449,1.486492828,523,train
-1.469330216,2,-0.977092687,-0.492237529,-0.104091675,-0.731698737,-1.100192214,-0.379147835,524,train
0.164657448,5,-0.516021411,0.680678859,2.518184652,0.745368868,1.500767066,1.047117868,525,train
0.739215805,2,1.053109085,-0.313893279,1.30197414,-0.475612814,1.443683715,1.791919007,526,train
-1.379667652,5,-0.217377485,-1.162290167,-0.911193888,-0.186366416,-0.418617523,-2.847331429,527,train
-1.046548076,2,-0.161974438,-0.884573638,1.11535395,0.150400943,-1.477415253,-1.511781457,528,train
1.816547371,3,0.473114751,1.343432621,0.599664996,-0.661934206,0.208097118,0.665259601,529,train
-0.103569045,2,-0.505120173,0.401551128,-0.559043536,0.516079004,0.243767038,0.931946535,530,train
-1.6183708,7,-0.807947286,-0.810423514,-1.717550986,0.061525419,0.313999556,0.076033192,531,train
-1.390276727,8,-0.469079835,-0.921196892,-1.226453704,-1.931133994,1.374159451,-0.130940257,532,train
0.5155614,5,-0.406065974,0.921627375,-1.358327003,-0.402034184,1.235222736,1.51680518,533,train
-1.95327497,7,0.384316685,-2.337591655,0.420819057,0.416893649,0.305188118,-1.877831744,534,train
-0.598047386,1,-0.564681904,-0.033365483,-2.259495304,-1.598328371,1.002942634,0.791294391,535,train
-0.942019226,5,0.000755994,-0.94277522,-0.150129561,-0.075633727,-2.262888518,-0.678934681,536,train
0.924401025,2,0.071754129,0.852646895,0.093119919,0.877970664,-1.295120421,-1.955583876,537,train
-0.613110793,5,0.799727812,-1.412838605,-0.15587369,-1.072113829,-0.203976833,0.911203369,538,train
0.561914757,5,-0.584859619,1.146774376,-0.116806359,-1.440536483,1.147512575,1.907302093,539,train
